album_popularity,album_id,energy,analysis_url,speechiness,id,title,track_popularity,track_id,acousticness,danceability,artist_id,artist_popularity,track_href,album_release_date,tempo,instrumentalness,key,duration_ms,album_name,artist,type,liveness,uri,mode,time_signature,loudness,valence
56,4LkxAH60g5KbV9cg0xt5Lw,0.828,https://api.spotify.com/v1/audio-analysis/6YhDHby2eVeENKJNa7C2z6,0.0413,6YhDHby2eVeENKJNa7C2z6,I Really Like You,56,6YhDHby2eVeENKJNa7C2z6,0.00557,0.62,6sFIWsNpZYqfjUpaCgueju,74,https://api.spotify.com/v1/tracks/6YhDHby2eVeENKJNa7C2z6,2015-03-02,122.042,0.000102,10,205067,I Really Like You,Carly Rae Jepsen,audio_features,0.156,spotify:track:6YhDHby2eVeENKJNa7C2z6,1,4,-4.685,0.552
79,2O3OKOYCub892PUGprsaQo,0.695,https://api.spotify.com/v1/audio-analysis/57hCSu4zMTdnSum7NBL1Ye,0.485,57hCSu4zMTdnSum7NBL1Ye,Lord Knows (feat. Tory Lanez),63,57hCSu4zMTdnSum7NBL1Ye,0.0168,0.434,20sxb77xiYeusSH8cVdatc,81,https://api.spotify.com/v1/tracks/57hCSu4zMTdnSum7NBL1Ye,2015-06-29,167.309,0,10,318840,Dreams Worth More Than Money,Meek Mill,audio_features,0.834,spotify:track:57hCSu4zMTdnSum7NBL1Ye,0,4,-7.464,0.163
79,2O3OKOYCub892PUGprsaQo,0.543,https://api.spotify.com/v1/audio-analysis/17AS0y6FnHdYImAPUydAJg,0.138,17AS0y6FnHdYImAPUydAJg,Jump Out The Face (feat. Future),60,17AS0y6FnHdYImAPUydAJg,0.0411,0.699,20sxb77xiYeusSH8cVdatc,81,https://api.spotify.com/v1/tracks/17AS0y6FnHdYImAPUydAJg,2015-06-29,130.064,1.26e-06,0,161907,Dreams Worth More Than Money,Meek Mill,audio_features,0.178,spotify:track:17AS0y6FnHdYImAPUydAJg,1,4,-8.879,0.134
69,63uxYglJtSneGlHf5MKWfl,0.644,https://api.spotify.com/v1/audio-analysis/0kIHfcHGFGm5xb0dSlKEdp,0.287,0kIHfcHGFGm5xb0dSlKEdp,Hood Go Crazy,63,0kIHfcHGFGm5xb0dSlKEdp,0.00714,0.912,6UBA15slIuadJ8h2lPRPos,75,https://api.spotify.com/v1/tracks/0kIHfcHGFGm5xb0dSlKEdp,2015-05-04,96.0,0,11,225040,Special Effects,Tech N9ne,audio_features,0.107,spotify:track:0kIHfcHGFGm5xb0dSlKEdp,1,4,-6.632,0.516
66,2AyPe61zX0w8qipMCFopUA,0.827,https://api.spotify.com/v1/audio-analysis/6N9ZOtguCnnrvwH7zD82WJ,0.0734,6N9ZOtguCnnrvwH7zD82WJ,GDFR (feat. Sage The Gemini & Lookas),66,6N9ZOtguCnnrvwH7zD82WJ,0.000704,0.657,0jnsk9HBra6NMjO2oANoPY,84,https://api.spotify.com/v1/tracks/6N9ZOtguCnnrvwH7zD82WJ,2014-09-29,145.889,0.00534,5,190186,GDFR (feat. Sage The Gemini & Lookas),Flo Rida,audio_features,0.065,spotify:track:6N9ZOtguCnnrvwH7zD82WJ,1,4,-4.036,0.698
28,5TVaaNHXkwyzuExYij7TPx,0.838,https://api.spotify.com/v1/audio-analysis/4Dodrz2x6Sqg6ar2POouAD,0.0374,4Dodrz2x6Sqg6ar2POouAD,Love Is Your Name,28,4Dodrz2x6Sqg6ar2POouAD,0.0207,0.512,32zks9ovi0IExzUd1C7W6o,50,https://api.spotify.com/v1/tracks/4Dodrz2x6Sqg6ar2POouAD,2015-05-14,105.03,0,4,210426,Love Is Your Name,Steven Tyler,audio_features,0.372,spotify:track:4Dodrz2x6Sqg6ar2POouAD,1,4,-6.206,0.421
79,2O3OKOYCub892PUGprsaQo,0.571,https://api.spotify.com/v1/audio-analysis/0HVba4HUwHnGlkHNitXMEL,0.222,0HVba4HUwHnGlkHNitXMEL,Bad For You (feat. Nicki Minaj),57,0HVba4HUwHnGlkHNitXMEL,0.378,0.68,20sxb77xiYeusSH8cVdatc,81,https://api.spotify.com/v1/tracks/0HVba4HUwHnGlkHNitXMEL,2015-06-29,145.021,0,8,203573,Dreams Worth More Than Money,Meek Mill,audio_features,0.103,spotify:track:0HVba4HUwHnGlkHNitXMEL,1,4,-7.054,0.0836
30,4riDt0IRAsYm3EfmUUPDYb,0.497,https://api.spotify.com/v1/audio-analysis/7KRizEl4G3IShjI8KTQPLH,0.0263,7KRizEl4G3IShjI8KTQPLH,Diamond Rings And Old Barstools,17,7KRizEl4G3IShjI8KTQPLH,0.38,0.537,6roFdX1y5BYSbp60OTJWMd,78,https://api.spotify.com/v1/tracks/7KRizEl4G3IShjI8KTQPLH,2014-01-01,71.026,8.49e-05,5,198373,Sundown Heaven Town,Tim McGraw,audio_features,0.116,spotify:track:7KRizEl4G3IShjI8KTQPLH,1,1,-6.323,0.348
44,29mMmTIxYkA3uRKUJwM9lB,0.784,https://api.spotify.com/v1/audio-analysis/1JqVM7aB2AwafhGHRABPAA,0.0296,1JqVM7aB2AwafhGHRABPAA,Smoke,38,1JqVM7aB2AwafhGHRABPAA,0.0417,0.429,55RI2GNCfyXr0f14uIdhwd,53,https://api.spotify.com/v1/tracks/1JqVM7aB2AwafhGHRABPAA,2015-06-05,150.013,0.000172,7,219080,Southernality,A Thousand Horses,audio_features,0.385,spotify:track:1JqVM7aB2AwafhGHRABPAA,1,4,-5.497,0.404
65,52e12cyeu7IY7JGSoUArHw,0.929,https://api.spotify.com/v1/audio-analysis/76jtkq7829eEgEkoQrcjov,0.0652,76jtkq7829eEgEkoQrcjov,Brother,50,76jtkq7829eEgEkoQrcjov,0.141,0.528,610EjgFatGvVPtib97jQ8G,70,https://api.spotify.com/v1/tracks/76jtkq7829eEgEkoQrcjov,2014-04-17,77.993,0,4,289227,Rivers In The Wasteland,NEEDTOBREATHE,audio_features,0.105,spotify:track:76jtkq7829eEgEkoQrcjov,1,4,-4.669,0.591
60,17a7gzqcZt6SjXRQVoXN6M,0.247,https://api.spotify.com/v1/audio-analysis/48gsLPdOUEDjr7P8Wvykne,0.0311,48gsLPdOUEDjr7P8Wvykne,Budapest,58,48gsLPdOUEDjr7P8Wvykne,0.261,0.706,2ysnwxxNtSgbb9t1m2Ur4j,73,https://api.spotify.com/v1/tracks/48gsLPdOUEDjr7P8Wvykne,2013-11-01,127.812,0,5,202120,Did You Hear the Rain?,George Ezra,audio_features,0.103,spotify:track:48gsLPdOUEDjr7P8Wvykne,1,4,-17.961,0.418
34,4Xj5FiagPKIm1P5OF554im,0.446,https://api.spotify.com/v1/audio-analysis/1v3PfBCAaH2uV0TXmYjLz8,0.211,1v3PfBCAaH2uV0TXmYjLz8,Blank Space,34,1v3PfBCAaH2uV0TXmYjLz8,0.0782,0.92,3Jb31YoUwNeNrz7yR0tfpj,35,https://api.spotify.com/v1/tracks/1v3PfBCAaH2uV0TXmYjLz8,2016-08-16,100.031,0.00159,5,222719,Blank Space,We Love Taylor Swift,audio_features,0.072,spotify:track:1v3PfBCAaH2uV0TXmYjLz8,1,4,-6.639,0.392
0,5qbbf73MLOCXWvpf0lFmOB,0.621,https://api.spotify.com/v1/audio-analysis/7fWCBE3lVdVjKAbCPWSIt6,0.0428,7fWCBE3lVdVjKAbCPWSIt6,coffee,0,7fWCBE3lVdVjKAbCPWSIt6,0.00581,0.526,360IAlyVv4PCEVjgyMZrxK,80,https://api.spotify.com/v1/tracks/7fWCBE3lVdVjKAbCPWSIt6,2015-07-30,162.102,0.00035,10,286573,Wildheart,Miguel,audio_features,0.169,spotify:track:7fWCBE3lVdVjKAbCPWSIt6,0,4,-7.476,0.129
79,2bfWH730j0HtAJrNcg1LuP,0.412,https://api.spotify.com/v1/audio-analysis/2WzpOMkCaakq1T3luPCjLH,0.225,2WzpOMkCaakq1T3luPCjLH,Know Yourself,64,2WzpOMkCaakq1T3luPCjLH,0.196,0.733,3TVXtAsR1Inumwj472S9r4,100,https://api.spotify.com/v1/tracks/2WzpOMkCaakq1T3luPCjLH,2015-02-12,114.413,0,11,275840,If You're Reading This It's Too Late,Drake,audio_features,0.342,spotify:track:2WzpOMkCaakq1T3luPCjLH,0,4,-8.687,0.182
61,7JsgaEeIsP8gpRxmA30ErD,0.631,https://api.spotify.com/v1/audio-analysis/4rkUEE5iTzG0szS8k8QzqR,0.0505,4rkUEE5iTzG0szS8k8QzqR,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",61,4rkUEE5iTzG0szS8k8QzqR,0.362,0.477,2gsggkzM5R49q6jpPvazou,77,https://api.spotify.com/v1/tracks/4rkUEE5iTzG0szS8k8QzqR,2015-04-23,147.708,4.8e-06,5,208666,"Flashlight (From ""Pitch Perfect 2"" Soundtrack)",Jessie J,audio_features,0.11,spotify:track:4rkUEE5iTzG0szS8k8QzqR,1,4,-7.115,0.433
8,23T52TnvD0UqLRsuRHHAHA,0.782,https://api.spotify.com/v1/audio-analysis/10Lqmv7SXFxyfzk3gbgMMa,0.185,10Lqmv7SXFxyfzk3gbgMMa,Dear Future Husband,4,10Lqmv7SXFxyfzk3gbgMMa,0.375,0.655,6JL8zeS1NmiOftqZTRgdTz,82,https://api.spotify.com/v1/tracks/10Lqmv7SXFxyfzk3gbgMMa,2014-09-09,79.427,0,1,184227,Title,Meghan Trainor,audio_features,0.317,spotify:track:10Lqmv7SXFxyfzk3gbgMMa,1,4,-4.789,0.839
4,41zTgMSJC9mF6NyBkXXxZr,0.6,https://api.spotify.com/v1/audio-analysis/1CAksvEO6oRHd9bBKWAfuY,0.032,1CAksvEO6oRHd9bBKWAfuY,One Last Time,1,1CAksvEO6oRHd9bBKWAfuY,0.0953,0.631,66CXWjxzNUsdJxJ2JdwvnR,91,https://api.spotify.com/v1/tracks/1CAksvEO6oRHd9bBKWAfuY,2014-08-24,125.014,2.68e-06,8,197253,My Everything,Ariana Grande,audio_features,0.0999,spotify:track:1CAksvEO6oRHd9bBKWAfuY,1,4,-4.98,0.104
79,2bfWH730j0HtAJrNcg1LuP,0.571,https://api.spotify.com/v1/audio-analysis/39h7qYbmksGgxQzDH9X7Aq,0.478,39h7qYbmksGgxQzDH9X7Aq,Energy,66,39h7qYbmksGgxQzDH9X7Aq,0.38,0.748,3TVXtAsR1Inumwj472S9r4,100,https://api.spotify.com/v1/tracks/39h7qYbmksGgxQzDH9X7Aq,2015-02-12,172.105,0,11,181933,If You're Reading This It's Too Late,Drake,audio_features,0.534,spotify:track:39h7qYbmksGgxQzDH9X7Aq,1,4,-7.916,0.552
68,2R5PAxygJ4YeRuSwoalKam,0.633,https://api.spotify.com/v1/audio-analysis/050iNgNKEUrJboOnH4Jhm6,0.0318,050iNgNKEUrJboOnH4Jhm6,Wild Child (with Grace Potter),51,050iNgNKEUrJboOnH4Jhm6,0.475,0.586,3grHWM9bx2E9vwJCdlRv9O,74,https://api.spotify.com/v1/tracks/050iNgNKEUrJboOnH4Jhm6,2014-09-22,148.984,4.29e-06,3,189800,The Big Revival,Kenny Chesney,audio_features,0.164,spotify:track:050iNgNKEUrJboOnH4Jhm6,1,4,-7.688,0.481
62,5PpakQQKMNd2ayVRi4sI0B,0.794,https://api.spotify.com/v1/audio-analysis/74Xdx4ezYQQlg8wKswq25T,0.164,74Xdx4ezYQQlg8wKswq25T,I Need Your Love,62,74Xdx4ezYQQlg8wKswq25T,0.122,0.529,5EvFsr3kj42KNv97ZEnqij,76,https://api.spotify.com/v1/tracks/74Xdx4ezYQQlg8wKswq25T,2014-12-22,119.956,0,5,216667,I Need Your Love,Shaggy,audio_features,0.117,spotify:track:74Xdx4ezYQQlg8wKswq25T,1,3,-3.903,0.55
26,3BqzdXc4K8GVhlWyQU3nww,0.61,https://api.spotify.com/v1/audio-analysis/3Ik6ZVvOgr2Pu5cnI8Gsu0,0.182,3Ik6ZVvOgr2Pu5cnI8Gsu0,B**** I'm Madonna,20,3Ik6ZVvOgr2Pu5cnI8Gsu0,0.054,0.738,6tbjWDEIzxoDsBA1FuhfPW,77,https://api.spotify.com/v1/tracks/3Ik6ZVvOgr2Pu5cnI8Gsu0,2015-03-10,149.979,0.000469,10,228853,Rebel Heart,Madonna,audio_features,0.162,spotify:track:3Ik6ZVvOgr2Pu5cnI8Gsu0,0,4,-5.63,0.529
74,0BsMZIueWsJLWng8A7sE8e,0.581,https://api.spotify.com/v1/audio-analysis/1jk9c0gZI0wbn5GvAj7PBV,0.323,1jk9c0gZI0wbn5GvAj7PBV,Check,65,1jk9c0gZI0wbn5GvAj7PBV,0.0428,0.667,50co4Is1HCEo8bhOyUWKpn,86,https://api.spotify.com/v1/tracks/1jk9c0gZI0wbn5GvAj7PBV,2015-04-16,110.953,0,0,230693,Barter 6,Young Thug,audio_features,0.183,spotify:track:1jk9c0gZI0wbn5GvAj7PBV,0,4,-5.164,0.372
1,7FEiR1IpiggDJRgLhffYCy,0.618,https://api.spotify.com/v1/audio-analysis/34DimqfgRJNIJcJCga44sx,0.318,34DimqfgRJNIJcJCga44sx,Blessings,1,34DimqfgRJNIJcJCga44sx,0.354,0.764,0c173mlxpT3dSFRgMO8XPh,92,https://api.spotify.com/v1/tracks/34DimqfgRJNIJcJCga44sx,2015-01-30,118.878,0,10,252467,Blessings,Big Sean,audio_features,0.129,spotify:track:34DimqfgRJNIJcJCga44sx,0,4,-7.76,0.142
3,5C3qU4KwkqRXzZ2tyLeQrF,0.441,https://api.spotify.com/v1/audio-analysis/0fRvxbFFIowb9m8MWzJ8wq,0.0406,0fRvxbFFIowb9m8MWzJ8wq,Lay Me Down,3,0fRvxbFFIowb9m8MWzJ8wq,0.342,0.607,2wY79sveU1sp5g7SokKOiI,84,https://api.spotify.com/v1/tracks/0fRvxbFFIowb9m8MWzJ8wq,2013-01-01,129.922,0,4,229015,Lay Me Down,Sam Smith,audio_features,0.103,spotify:track:0fRvxbFFIowb9m8MWzJ8wq,1,4,-8.248,0.332
58,2hyPisCjBWeFQ90FLwhriT,0.882,https://api.spotify.com/v1/audio-analysis/2ipJSuGf1GtxSIt2KvOGxl,0.0551,2ipJSuGf1GtxSIt2KvOGxl,Sparks,50,2ipJSuGf1GtxSIt2KvOGxl,0.0416,0.847,2S9W9aSAd7e5mp8WqWxN2h,62,https://api.spotify.com/v1/tracks/2ipJSuGf1GtxSIt2KvOGxl,2015-06-12,122.013,0.000201,11,185920,Breathe In. Breathe Out.,Hilary Duff,audio_features,0.103,spotify:track:2ipJSuGf1GtxSIt2KvOGxl,0,4,-4.536,0.819
69,4trTvSZSfcCSzeH8kJeCbD,0.669,https://api.spotify.com/v1/audio-analysis/0pHK5JN6gwqrUDE1lwSQZ9,0.0435,0pHK5JN6gwqrUDE1lwSQZ9,Believe,49,0pHK5JN6gwqrUDE1lwSQZ9,0.0273,0.359,3gd8FJtBJtkRxdfbTu19U2,81,https://api.spotify.com/v1/tracks/0pHK5JN6gwqrUDE1lwSQZ9,2015-05-01,113.61,0.0197,11,220867,Wilder Mind,Mumford & Sons,audio_features,0.231,spotify:track:0pHK5JN6gwqrUDE1lwSQZ9,0,4,-5.854,0.352
78,4if4IsX36odNlcZF2kqgt3,0.698,https://api.spotify.com/v1/audio-analysis/6HMHgBHdLBQ0QYIaOp2gse,0.171,6HMHgBHdLBQ0QYIaOp2gse,I Don't Get Tired (#IDGT) [feat. August Alsina],68,6HMHgBHdLBQ0QYIaOp2gse,0.0524,0.492,1gPhS1zisyXr5dHTYZyiMe,81,https://api.spotify.com/v1/tracks/6HMHgBHdLBQ0QYIaOp2gse,2014-12-15,139.953,0,1,209707,Luca Brasi 2: Gangsta Grillz,Kevin Gates,audio_features,0.428,spotify:track:6HMHgBHdLBQ0QYIaOp2gse,1,4,-5.606,0.275
55,40EZGOI6ipgDhfh77U9Dmv,0.387,https://api.spotify.com/v1/audio-analysis/6q5vZHAzu2uSWu7qYKSse0,0.352,6q5vZHAzu2uSWu7qYKSse0,Flicka Da Wrist,55,6q5vZHAzu2uSWu7qYKSse0,0.043,0.949,0KF35OGFXQttk0yWReabtG,51,https://api.spotify.com/v1/tracks/6q5vZHAzu2uSWu7qYKSse0,2015-03-03,125.047,1.51e-06,6,221668,Flicka Da Wrist,Chedda Da Connect,audio_features,0.0578,spotify:track:6q5vZHAzu2uSWu7qYKSse0,1,4,-8.798,0.571
35,2zal9sFdCbGoq5VwpKkOId,0.486,https://api.spotify.com/v1/audio-analysis/6PNfomMFjL2FnwWXe0qN7I,0.271,6PNfomMFjL2FnwWXe0qN7I,Nasty (feat. Dro),35,6PNfomMFjL2FnwWXe0qN7I,0.0164,0.883,5oSFZH3AgLRQxBi87McLjP,42,https://api.spotify.com/v1/tracks/6PNfomMFjL2FnwWXe0qN7I,2014-10-14,134.985,0,11,189884,Nasty (feat. Dro),Bandit Gang Marco,audio_features,0.461,spotify:track:6PNfomMFjL2FnwWXe0qN7I,1,4,-8.175,0.433
78,4EUf4YyNjuXypWY6W5wEDm,0.802,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,0.0582,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,74,2bJvI42r8EF3wxjOuDav4r,0.0921,0.72,0TnOYISbd1XYRBk9myaseg,86,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,2014-11-21,124.043,0,1,229360,Globalization,Pitbull,audio_features,0.694,spotify:track:2bJvI42r8EF3wxjOuDav4r,1,4,-5.797,0.716
60,3F5UFEwefmWchvdhkvRUcT,0.606,https://api.spotify.com/v1/audio-analysis/1SfoXU9q0EZtlgSLlrYBju,0.0452,1SfoXU9q0EZtlgSLlrYBju,Chains,53,1SfoXU9q0EZtlgSLlrYBju,0.0137,0.534,4Rxn7Im3LGfyRkY2FlHhWi,76,https://api.spotify.com/v1/tracks/1SfoXU9q0EZtlgSLlrYBju,2014-11-10,151.88,0,0,203107,Nick Jonas,Nick Jonas,audio_features,0.0725,spotify:track:1SfoXU9q0EZtlgSLlrYBju,0,4,-5.874,0.144
56,2OM1AnYrPg7WGDYWNpdjb0,0.575,https://api.spotify.com/v1/audio-analysis/49SrrLoFCJgy3zHMq3COto,0.195,49SrrLoFCJgy3zHMq3COto,3500,56,49SrrLoFCJgy3zHMq3COto,0.277,0.767,0Y5tJX1MQlPlqiwlOH1tJY,88,https://api.spotify.com/v1/tracks/49SrrLoFCJgy3zHMq3COto,2015-06-08,124.022,1.51e-05,8,461842,3500,Travis Scott,audio_features,0.21,spotify:track:49SrrLoFCJgy3zHMq3COto,0,4,-6.949,0.37
59,2md46sH5bfkAhyFFp3xxOY,0.651,https://api.spotify.com/v1/audio-analysis/1YD3Dg7Olipi5FGVDLHWAu,0.111,1YD3Dg7Olipi5FGVDLHWAu,All Day,59,1YD3Dg7Olipi5FGVDLHWAu,0.0739,0.861,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/1YD3Dg7Olipi5FGVDLHWAu,2015-03-02,122.985,0,9,310907,All Day,Kanye West,audio_features,0.211,spotify:track:1YD3Dg7Olipi5FGVDLHWAu,0,4,-4.718,0.407
11,5abtOpUXyYbpo8W99XMB1m,0.873,https://api.spotify.com/v1/audio-analysis/1qx8bj4quT6XuP5P9Eu12Z,0.0603,1qx8bj4quT6XuP5P9Eu12Z,I Want You To Know,11,1qx8bj4quT6XuP5P9Eu12Z,0.00489,0.565,2qxJFvFYMEDqd7ui6kSAcq,84,https://api.spotify.com/v1/tracks/1qx8bj4quT6XuP5P9Eu12Z,2015-02-23,129.992,9.76e-06,9,238800,I Want You To Know,Zedd,audio_features,0.193,spotify:track:1qx8bj4quT6XuP5P9Eu12Z,0,4,-2.2,0.347
83,3arNdjotCvtiiLFfjKngMc,0.252,https://api.spotify.com/v1/audio-analysis/4S7YHmlWwfwArgd8LfSPud,0.0647,4S7YHmlWwfwArgd8LfSPud,L$D,71,4S7YHmlWwfwArgd8LfSPud,0.193,0.598,13ubrt8QOOCPljQ2FL1Kca,86,https://api.spotify.com/v1/tracks/4S7YHmlWwfwArgd8LfSPud,2015-05-26,120.06,0.138,2,238307,AT.LONG.LAST.A$AP,A$AP Rocky,audio_features,0.0992,spotify:track:4S7YHmlWwfwArgd8LfSPud,1,4,-15.086,0.0359
83,3arNdjotCvtiiLFfjKngMc,0.661,https://api.spotify.com/v1/audio-analysis/2N3U8uTYhjX2KwGT0pf5x0,0.193,2N3U8uTYhjX2KwGT0pf5x0,Everyday,71,2N3U8uTYhjX2KwGT0pf5x0,0.0101,0.394,13ubrt8QOOCPljQ2FL1Kca,86,https://api.spotify.com/v1/tracks/2N3U8uTYhjX2KwGT0pf5x0,2015-05-26,149.822,0,4,260987,AT.LONG.LAST.A$AP,A$AP Rocky,audio_features,0.343,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,1,4,-8.684,0.32
66,5pqnv0aiizL6F4mmVkniKM,0.841,https://api.spotify.com/v1/audio-analysis/014V6u9VubefjaPPl1QkTJ,0.0466,014V6u9VubefjaPPl1QkTJ,Phenomenal,55,014V6u9VubefjaPPl1QkTJ,0.153,0.64,7dGJo4pcD2V6oG8kP0tJRR,92,https://api.spotify.com/v1/tracks/014V6u9VubefjaPPl1QkTJ,2015-07-24,121.075,0,1,282546,Southpaw (Music From And Inspired By The Motion Picture),Eminem,audio_features,0.0457,spotify:track:014V6u9VubefjaPPl1QkTJ,0,4,-2.426,0.0461
38,0l6hUVA0luH9VoQlEhYqly,0.389,https://api.spotify.com/v1/audio-analysis/2bxBdzCkGpWw0oXWEKMXJV,0.0349,2bxBdzCkGpWw0oXWEKMXJV,"Ulay, Oh",37,2bxBdzCkGpWw0oXWEKMXJV,0.934,0.489,0E8NThqr21dCUKDFEDPpuY,34,https://api.spotify.com/v1/tracks/2bxBdzCkGpWw0oXWEKMXJV,2015-06-06,147.98,1.55e-05,0,184734,Adonis,How I Became the Bomb,audio_features,0.16,spotify:track:2bxBdzCkGpWw0oXWEKMXJV,1,4,-7.659,0.539
69,0cg0JTyl731GnvVS1MyYjj,0.672,https://api.spotify.com/v1/audio-analysis/3keUgTGEoZJt0QkzTB6kHg,0.0479,3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,69,3keUgTGEoZJt0QkzTB6kHg,0.0525,0.896,0hCNtLu0JehylgoiP8L4Gh,92,https://api.spotify.com/v1/tracks/3keUgTGEoZJt0QkzTB6kHg,2015-01-23,105.098,3.14e-05,10,219227,Truffle Butter,Nicki Minaj,audio_features,0.12,spotify:track:3keUgTGEoZJt0QkzTB6kHg,0,4,-6.875,0.511
68,7yBl4uFyJzH48Vy6tPieXL,0.267,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,0.044,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,68,78TTtXnFQPzwqlbtbwqN0y,0.878,0.576,5pKCCKE2ajJHZ9KAiaK11H,94,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,2015-01-24,205.888,0,2,188238,FourFiveSeconds,Rihanna,audio_features,0.119,spotify:track:78TTtXnFQPzwqlbtbwqN0y,1,4,-5.668,0.318
83,3arNdjotCvtiiLFfjKngMc,0.598,https://api.spotify.com/v1/audio-analysis/6br4Pc0BzU6dTD5fEmks2i,0.0466,6br4Pc0BzU6dTD5fEmks2i,Electric Body,67,6br4Pc0BzU6dTD5fEmks2i,0.492,0.897,13ubrt8QOOCPljQ2FL1Kca,86,https://api.spotify.com/v1/tracks/6br4Pc0BzU6dTD5fEmks2i,2015-05-26,119.966,0.0014,2,255253,AT.LONG.LAST.A$AP,A$AP Rocky,audio_features,0.0646,spotify:track:6br4Pc0BzU6dTD5fEmks2i,1,4,-7.164,0.515
48,6E18jnFP3v6YkyfZCWqtGB,0.653,https://api.spotify.com/v1/audio-analysis/4G9Z4FZyAGHxveWj3sTNLx,0.255,4G9Z4FZyAGHxveWj3sTNLx,You Changed Me,48,4G9Z4FZyAGHxveWj3sTNLx,0.14,0.7,7LnaAXbDVIL75IVPnndf7w,72,https://api.spotify.com/v1/tracks/4G9Z4FZyAGHxveWj3sTNLx,2015-03-13,137.96,0,11,242960,You Changed Me,Jamie Foxx,audio_features,0.259,spotify:track:4G9Z4FZyAGHxveWj3sTNLx,0,4,-6.601,0.475
3,5pr3Yy1S6Nzarr9wO1BLY2,0.933,https://api.spotify.com/v1/audio-analysis/5cNAXdmcLBckABGuNhxE37,0.0871,5cNAXdmcLBckABGuNhxE37,Get Low,3,5cNAXdmcLBckABGuNhxE37,0.0271,0.67,5R3Hr2cnCCjt220Jmt2xLf,73,https://api.spotify.com/v1/tracks/5cNAXdmcLBckABGuNhxE37,2014-02-11,101.015,0.723,11,213861,Get Low,Dillon Francis,audio_features,0.596,spotify:track:5cNAXdmcLBckABGuNhxE37,0,4,-4.482,0.761
81,5W98Ab4VvQEuFEE4TIe5fE,0.887,https://api.spotify.com/v1/audio-analysis/5jE48hhRu8E6zBDPRSkEq7,0.0503,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,66,5jE48hhRu8E6zBDPRSkEq7,0.0573,0.807,6JL8zeS1NmiOftqZTRgdTz,82,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,2015-01-09,134.052,2.87e-06,9,187920,Title (Deluxe),Meghan Trainor,audio_features,0.124,spotify:track:5jE48hhRu8E6zBDPRSkEq7,1,4,-3.726,0.961
31,2txHRwIazGy64vB1oOf7Cg,0.849,https://api.spotify.com/v1/audio-analysis/5gnV9rhNQlb6nqFiwQgKVf,0.0316,5gnV9rhNQlb6nqFiwQgKVf,Homegrown,31,5gnV9rhNQlb6nqFiwQgKVf,0.0279,0.72,6yJCxee7QumYr820xdIsjo,75,https://api.spotify.com/v1/tracks/5gnV9rhNQlb6nqFiwQgKVf,2015-01-12,105.012,0.000169,6,205720,Homegrown,Zac Brown Band,audio_features,0.0971,spotify:track:5gnV9rhNQlb6nqFiwQgKVf,1,4,-2.246,0.959
11,5eKdMH1IZe0nGMYSDIdt6e,0.791,https://api.spotify.com/v1/audio-analysis/53b7YqVw2Vc1oRrYeOm7z7,0.0505,53b7YqVw2Vc1oRrYeOm7z7,Heartbeat Song,11,53b7YqVw2Vc1oRrYeOm7z7,0.012,0.5,3BmGtnKgCSGYIUhmivXKWX,76,https://api.spotify.com/v1/tracks/53b7YqVw2Vc1oRrYeOm7z7,2015-01-12,149.093,0,6,198693,Heartbeat Song,Kelly Clarkson,audio_features,0.0645,spotify:track:53b7YqVw2Vc1oRrYeOm7z7,1,4,-3.711,0.465
56,7cR9MbK9VXNEQKpFjqkDHT,0.616,https://api.spotify.com/v1/audio-analysis/6xSsJNkReuJzerqcIlBzBi,0.0621,6xSsJNkReuJzerqcIlBzBi,I Bet,56,6xSsJNkReuJzerqcIlBzBi,0.0808,0.739,2NdeV5rLm47xAvogXrYhJX,73,https://api.spotify.com/v1/tracks/6xSsJNkReuJzerqcIlBzBi,2015-01-26,129.016,0,8,287851,I Bet,Ciara,audio_features,0.0759,spotify:track:6xSsJNkReuJzerqcIlBzBi,1,4,-7.246,0.346
75,5uP9oyMK5lpzbB7K6UeT3X,0.657,https://api.spotify.com/v1/audio-analysis/1vffte5WTHIik37ePfJdo4,0.0977,1vffte5WTHIik37ePfJdo4,King Kunta,68,1vffte5WTHIik37ePfJdo4,0.00589,0.884,2YZyLoL8N0Wb9xBt1NhZWg,93,https://api.spotify.com/v1/tracks/1vffte5WTHIik37ePfJdo4,2015-03-16,107.059,0,6,234693,To Pimp A Butterfly,Kendrick Lamar,audio_features,0.154,spotify:track:1vffte5WTHIik37ePfJdo4,0,4,-4.569,0.492
